Vendor,Product,Product Number,Serial Number,MAC,Software,Release Year?,Location
Moxa Nport Device,NP5110+AF8-2001,,,00:90:e8:46:6e:10,,,
Moxa Nport Device,Paljandi VTJ,,,00:90:e8:46:79:d4,,,
Moxa Nport Device,NP5430+AF8-9530,,,00:90:e8:46:7b:11,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-3065,,,00:90:e8:46:80:6e,,,
Moxa Nport Device,STELLA+AF8-PACK+AF8-SKROBOW+AF8-KOLONIA,,,00:90:e8:46:80:71,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-3075+AF8-Ochla,,,00:90:e8:46:80:78,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-3078,,,00:90:e8:46:80:7b,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-3093,,,00:90:e8:46:80:8a,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-3103,,,00:90:e8:46:80:8c,,,
Moxa Nport Device,OnCell+AF8-G3151+AF8-3103,,,00:90:e8:46:80:94,,,
Moxa Nport Device,Enterprise,,,00:90:e8:46:83:d3,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-7353,,,00:90:e8:46:87:59,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-7648,,,00:90:e8:46:88:8c,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-7800,,,00:90:e8:46:89:24,,,
Moxa Nport Device,moxa,,,00:90:e8:46:91:42,,,
Moxa Nport Device,nport1,,,00:90:e8:46:94:4e,,,
Moxa Nport Device,MXE+AC0-NP6450,,,00:90:e8:46:96:9a,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3647,,,00:90:e8:46:9c:bc,,,
Moxa Nport Device,MOXA+AF8-LEGIONOWO,,,00:90:e8:46:9f:35,,,
Moxa Nport Device,NP5410+AF8-4924,,,00:90:e8:46:ae:f3,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-2534,,,00:90:e8:46:af:cc,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-2543,,,00:90:e8:46:af:d5,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-2544,,,00:90:e8:46:af:d6,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-2544,,,00:90:e8:46:af:d6,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-2550,,,00:90:e8:46:af:dc,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-2552,,,00:90:e8:46:af:de,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-2558,,,00:90:e8:46:af:e4,,,
Moxa Nport Device,TOK+AF8-RP+AC0-8,,,00:90:e8:46:b0:cc,,,
Moxa Nport Device,NP5150A+AF8-7909,,,00:90:e8:46:b3:e4,,,
Moxa Nport Device,NP6150+AF8-2587,,,00:90:e8:46:b4:b1,,,
Moxa Nport Device,NP6150+AF8-2587,,,00:90:e8:46:b4:b1,,,
Moxa Nport Device,NP6150+AF8-2587,,,00:90:e8:46:b4:b1,,,
Moxa Nport Device,NP6150+AF8-2604,,,00:90:e8:46:b4:c2,,,
Moxa Nport Device,NP6150+AF8-2711,,,00:90:e8:46:b5:2d,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:bf:d2,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:bf:d7,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:bf:f3,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:bf:fd,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:c0:06,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:c0:10,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:c0:1a,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:c0:1d,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:c0:36,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:c0:42,,,
Moxa Nport Device,NP5210A+AF8-7520,,,00:90:e8:46:c0:5e,,,
Moxa Nport Device,W5340+AF8-3543,,,00:90:e8:46:c6:65,,,
Moxa Nport Device,W5340+AF8-3548,,,00:90:e8:46:c6:6a,,,
Moxa Nport Device,MG+AC0-MB3180+AF8-6481,,,00:90:e8:46:f1:4d,,,
Moxa Nport Device,NP5110A+AF8-234,,,00:90:e8:46:f8:29,,,
Moxa Nport Device,hacker+AF8-of+AF8-libya,,,00:90:e8:47:04:b2,,,
Moxa Nport Device,AcCess,,,00:90:e8:47:05:3b,,,
Moxa Nport Device,MG+AC0-MB3170+AF8-1141,,,00:90:e8:47:05:49,,,
Moxa Nport Device,MG+AC0-MB3170+AF8-1142,,,00:90:e8:47:05:4a,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0c:e3,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0c:e4,,,
Moxa Nport Device,PumpstationWoolpunda,,,00:90:e8:47:0c:e8,,,
Moxa Nport Device,PumpstationWoolpunda,,,00:90:e8:47:0c:e8,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0c:ee,,,
Moxa Nport Device,PumpstationAriverRun,,,00:90:e8:47:0c:fe,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0d:00,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0d:06,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0d:07,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0d:0a,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0d:12,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-3925,,,00:90:e8:47:0d:13,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-8687,,,00:90:e8:47:0d:19,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-4046,,,00:90:e8:47:0d:82,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-4079,,,00:90:e8:47:0d:a3,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-4084,,,00:90:e8:47:0d:a8,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-4094,,,00:90:e8:47:0d:b2,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-4104,,,00:90:e8:47:0d:bc,,,
Moxa Nport Device,NP5232I+AF8-4728,,,00:90:e8:47:10:2d,,,
Moxa Nport Device,NP5232I+AF8-4839,,,00:90:e8:47:10:9c,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-CHINAREVO,,,00:90:e8:47:17:bc,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8AXw-PETROVO,,,00:90:e8:47:17:c5,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-388,,,00:90:e8:47:17:cc,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-390,,,00:90:e8:47:17:ce,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-388,,,00:90:e8:47:17:d1,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-388,,,00:90:e8:47:17:d7,,,
Moxa Nport Device,NP5610+AC0-8+AF8-cr4,,,00:90:e8:47:19:05,,,
Moxa Nport Device,NP5150+AF8-4118,,,00:90:e8:47:19:91,,,
Moxa Nport Device,NP5150+AF8-4334,,,00:90:e8:47:1a:69,,,
Moxa Nport Device,NP5150+AF8-4357,,,00:90:e8:47:1a:80,,,
Moxa Nport Device,NP5150+AF8-4384,,,00:90:e8:47:1a:9b,,,
Moxa Nport Device,NP5150+AF8-4411,,,00:90:e8:47:1a:b6,,,
Moxa Nport Device,NP5150+AF8-4986,,,00:90:e8:47:1c:f5,,,
Moxa Nport Device,5W+AC0-FT+AC0-0721,,,00:90:e8:47:6c:9f,,,
Moxa Nport Device,moxa5110,,,00:90:e8:47:7d:f2,,,
Moxa Nport Device,NP5110+AF8-6341,,,00:90:e8:47:84:35,,,
Moxa Nport Device,NPIA+AC0-5250+AF8-8064,,,00:90:e8:47:8e:60,,,
Moxa Nport Device,W5312+AF8-6792,,,00:90:e8:47:b7:c1,,,
Moxa Nport Device,NP5110+AF8-9788,,,00:90:e8:47:bf:30,,,
Moxa Nport Device,NP5110+AF8-738,,,00:90:e8:47:c2:e6,,,
Moxa Nport Device,NP5110+AF8-738,,,00:90:e8:47:c2:e6,,,
Moxa Nport Device,Nomo,,,00:90:e8:47:c5:fc,,,
Moxa Nport Device,Power+AF8-Plant,,,00:90:e8:47:c6:fb,,,
Moxa Nport Device,Library,,,00:90:e8:47:c7:03,,,
Moxa Nport Device,Tucor+AF8-Weather,,,00:90:e8:47:c7:09,,,
Moxa Nport Device,NP5110+AF8-2092,,,00:90:e8:47:c8:30,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:da:a0,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:da:a3,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:da:a7,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:da:aa,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:da:ac,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:da:ad,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:da:b0,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:da:b5,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:dc:89,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:dc:91,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:dd:71,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7778,,,00:90:e8:47:de:0d,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:47:de:70,,,
Moxa Nport Device,NP5232+AF8-812,,,00:90:e8:47:e0:0d,,,
Moxa Nport Device,NP5232+AF8-1159,,,00:90:e8:47:e1:68,,,
Moxa Nport Device,NP5232+AF8-1289,,,00:90:e8:47:e1:ea,,,
Moxa Nport Device,moxa+AC0-12+AC0-9+AC0-12,,,00:90:e8:47:eb:5a,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9810,,,00:90:e8:48:32:e5,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-9864,,,00:90:e8:48:33:1b,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-586,,,00:90:e8:48:34:21,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-678,,,00:90:e8:48:34:7d,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-684,,,00:90:e8:48:34:83,,,
Moxa Nport Device,OnCell+AF8-5104+AC0-HSPA+AF8-686,,,00:90:e8:48:34:85,,,
Moxa Nport Device,Godhavn,,,00:90:e8:48:40:ba,,,
Moxa Nport Device,Godhavn,,,00:90:e8:48:40:ba,,,
Moxa Nport Device,Godhavn,,,00:90:e8:48:40:ba,,,
Moxa Nport Device,Godhavn,,,00:90:e8:48:40:ba,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6478,,,00:90:e8:48:40:bc,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6478,,,00:90:e8:48:40:c0,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6478,,,00:90:e8:48:40:cb,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6478,,,00:90:e8:48:40:de,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6478,,,00:90:e8:48:40:df,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6478,,,00:90:e8:48:40:e1,,,
Moxa Nport Device,HovedGaden,,,00:90:e8:48:40:eb,,,
Moxa Nport Device,HovedGaden,,,00:90:e8:48:40:eb,,,
Moxa Nport Device,HovedGaden,,,00:90:e8:48:40:eb,,,
Moxa Nport Device,HovedGaden,,,00:90:e8:48:40:eb,,,
Moxa Nport Device,W5340+AF8-4324,,,00:90:e8:48:43:b2,,,
Moxa Nport Device,W5340+AF8-4332,,,00:90:e8:48:43:ba,,,
Moxa Nport Device,NP5210A+AF8-272,,,00:90:e8:48:45:7d,,,
Moxa Nport Device,NP5130+AF8-921,,,00:90:e8:48:69:57,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-3880,,,00:90:e8:48:72:8b,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-3881,,,00:90:e8:48:72:8c,,,
Moxa Nport Device,DITTINGEN,,,00:90:e8:48:7d:4e,,,
Moxa Nport Device,DITTINGEN,,,00:90:e8:48:7d:4e,,,
Moxa Nport Device,MOXA +ACM-15 8084,,,00:90:e8:48:7d:7b,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSPA+AF8-7535,,,00:90:e8:48:8d:a1,,,
Moxa Nport Device,MGT+AC0-FNT,,,00:90:e8:48:8d:b7,,,
Moxa Nport Device,MGT+AC0-FNT,,,00:90:e8:48:8d:b7,,,
Moxa Nport Device,MOXA +ACM-14 7571,,,00:90:e8:48:8d:c5,,,
Moxa Nport Device,NP5150+AF8-342,,,00:90:e8:48:95:79,,,
Moxa Nport Device,NP5130+AF8-7387,,,00:90:e8:48:a1:a3,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a2:1e,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a2:db,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a3:3e,,,
Moxa Nport Device,NP5130+AF8-7804,,,00:90:e8:48:a3:44,,,
Moxa Nport Device,NP5130+AF8-7840,,,00:90:e8:48:a3:68,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a3:6a,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a3:71,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a3:88,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a3:9d,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a3:a3,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a4:86,,,
Moxa Nport Device,NP5130+AF8-7872,,,00:90:e8:48:a5:5e,,,
Moxa Nport Device,NP5130+AF8-Kerkstraat,,,00:90:e8:48:a5:aa,,,
Moxa Nport Device,NP5130+AF8-8452,,,00:90:e8:48:a5:cc,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-6418,,,00:90:e8:48:ad:76,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-6441,,,00:90:e8:48:ad:8d,,,
Moxa Nport Device,MOXA +ACM-02 6467,,,00:90:e8:48:ad:a7,,,
Moxa Nport Device,NP6150+AF8-915,,,00:90:e8:48:b0:95,,,
Moxa Nport Device,NP6150+AF8-1008,,,00:90:e8:48:b0:f2,,,
Moxa Nport Device,Tiba coupon printer,,,00:90:e8:48:b1:01,,,
Moxa Nport Device,OnCell+AF8-G3110+AF8-V2+AF8-3078,,,00:90:e8:48:bb:79,,,
Moxa Nport Device,Grouverneur,,,00:90:e8:48:c0:f0,,,
Moxa Nport Device,NP5110+AF8-2590,,,00:90:e8:48:c2:77,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7139,,,00:90:e8:48:c5:ad,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7196,,,00:90:e8:48:c5:e6,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7284,,,00:90:e8:48:c6:3e,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7862,,,00:90:e8:48:c8:80,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-15,,,00:90:e8:48:c9:19,,,
Moxa Nport Device,hacker+AF8-of+AF8-libya,,,00:90:e8:48:c9:28,,,
Moxa Nport Device,hacker+AF8-of+AF8-libya,,,00:90:e8:48:c9:4c,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-4487,,,00:90:e8:48:c9:ea,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6353,,,00:90:e8:48:d1:ec,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6353,,,00:90:e8:48:d1:ec,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-6353,,,00:90:e8:48:d1:ec,,,
Moxa Nport Device,OnCell+AF8-G3110+AC0-HSPA+AF8-1353,,,00:90:e8:48:d1:f4,,,
Moxa Nport Device,AUTAR+AF8-PC12+AF8-Moxa+AF8-OnCell,,,00:90:e8:48:d1:f5,,,
Moxa Nport Device,AUTAR+AF8-SCADA3G+AF8-Moxa+AF8-OnCell,,,00:90:e8:48:d2:05,,,
Moxa Nport Device,AUTAR+AF8-SCADA3G+AF8-Moxa+AF8-OnCell,,,00:90:e8:48:d2:05,,,
Moxa Nport Device,NP5110A+AF8-Kresnice,,,00:90:e8:48:df:b2,,,
Moxa Nport Device,HC4120,,,00:90:e8:48:e4:a6,,,
Moxa Nport Device,HC4120,,,00:90:e8:48:e4:b9,,,
Moxa Nport Device,HC4120,,,00:90:e8:48:e4:e5,,,
Moxa Nport Device,HC4120,,,00:90:e8:48:e4:f8,,,
Moxa Nport Device,HC4120,,,00:90:e8:48:e5:0a,,,
Moxa Nport Device,NP5150A+AF8-353,,,00:90:e8:48:f8:db,,,
Moxa Nport Device,MG+AC0-MB3170+AF8-2624,,,00:90:e8:49:16:cf,,,
Moxa Nport Device,NP5110+AF8-5242,,,00:90:e8:49:33:7b,,,
Moxa Nport Device,NP5110+AF8-5774,,,00:90:e8:49:35:8f,,,
Moxa Nport Device,Sweetwater+Solar+Fa//0AJQ-2C+LLD//Q-,,,00:90:e8:49:36:c0,,,
Moxa Nport Device,Hwy+294+Solar+Farm+IACU-2C+LLD//QAl-28Wilson+ACU-2,,,00:90:e8:49:36:c8,,,
Moxa Nport Device,MMFR+AC0-TS,,,00:90:e8:49:45:b1,,,
Moxa Nport Device,MiiNePort+AF8-E1+AF8-5864,,,00:90:e8:49:4e:35,,,
Moxa Nport Device,OnCell+AF8-G3151+AC0-HSPA+AF8-1792,,,00:90:e8:49:53:03,,,
Moxa Nport Device,HZ6112+AC0-105+AC0-WiFi,,,00:90:e8:49:53:11,,,
Moxa Nport Device,OnCell+AF8-G3151+AC0-HSPA+AF8-1808,,,00:90:e8:49:53:13,,,
Moxa Nport Device,HZ6112+AC0-102+AC0-WiFi,,,00:90:e8:49:53:14,,,
Moxa Nport Device,HZ6112+AC0-006+AC0-WiFi,,,00:90:e8:49:53:16,,,
Moxa Nport Device,HZ6112+AC0-103+AC0-WiFi,,,00:90:e8:49:53:1a,,,
Moxa Nport Device,HZ6112+AC0-010+AC0-WiFi,,,00:90:e8:49:53:1b,,,
Moxa Nport Device,OnCell+AF8-G3151+AC0-HSPA+AF8-3753,,,00:90:e8:49:53:20,,,
Moxa Nport Device,OnCell+AF8-G3151+AC0-HSPA+AF8-3753,,,00:90:e8:49:53:2a,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2446,,,00:90:e8:49:53:73,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2459,,,00:90:e8:49:53:80,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2466,,,00:90:e8:49:53:87,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-2519,,,00:90:e8:49:53:bc,,,
Moxa Nport Device,CD+AC0-Terminal+AC0-Server,,,00:90:e8:49:90:49,,,
Moxa Nport Device,TJ+AC0-Terminal+AC0-Server,,,00:90:e8:49:90:53,,,
Moxa Nport Device,WX+AC0-Terminal+AC0-Server,,,00:90:e8:49:90:61,,,
Moxa Nport Device,NP5150A+AF8-7382,,,00:90:e8:49:98:dd,,,
Moxa Nport Device,NP5150A+AF8-7456,,,00:90:e8:49:99:27,,,
Moxa Nport Device,NP5150A+AF8-7522,,,00:90:e8:49:99:69,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-GEN,,,00:90:e8:49:9c:89,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-GEN,,,00:90:e8:49:9c:89,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-GEN,,,00:90:e8:49:9c:89,,,
Moxa Nport Device,OnCell+AF8-G3150+AF8-V2+AF8-6465,,,00:90:e8:49:9c:c3,,,
Moxa Nport Device,mgt+AC0-ctm,,,00:90:e8:49:be:ba,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSPA+AF8-9485,,,00:90:e8:49:be:c2,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSPA+AF8-9485,,,00:90:e8:49:be:c2,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSPA+AF8-8460,,,00:90:e8:49:be:cb,,,
Moxa Nport Device,HydroOne4,,,00:90:e8:49:be:df,,,
Moxa Nport Device,OnCell+AF8-G3150+AC0-HSPA+AF8-9515,,,00:90:e8:49:be:e0,,,
Moxa Nport Device,Rybnik,,,00:90:e8:49:be:e1,,,
Moxa Nport Device,NE+AC0-4110S+AF8-5165,,,00:90:e8:49:d1:71,,,
Moxa Nport Device,NE+AC0-4110S+AF8-5166,,,00:90:e8:49:d1:72,,,
Moxa Nport Device,NE+AC0-4110S+AF8-5175,,,00:90:e8:49:d1:7b,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:49:e3:42,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:49:e3:74,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:49:e3:7d,,,
Moxa Nport Device,NE+AC0-4100T+AF8-2931,,,00:90:e8:49:e3:85,,,
Moxa Nport Device,NE+AC0-4100T+AF8-2932,,,00:90:e8:49:e3:86,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3133,,,00:90:e8:49:e4:4f,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3134,,,00:90:e8:49:e4:50,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3135,,,00:90:e8:49:e4:51,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3140,,,00:90:e8:49:e4:56,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3142,,,00:90:e8:49:e4:58,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3143,,,00:90:e8:49:e4:59,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3144,,,00:90:e8:49:e4:5a,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3145,,,00:90:e8:49:e4:5b,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3146,,,00:90:e8:49:e4:5c,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3147,,,00:90:e8:49:e4:5d,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3148,,,00:90:e8:49:e4:5e,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3149,,,00:90:e8:49:e4:5f,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3153,,,00:90:e8:49:e4:63,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3154,,,00:90:e8:49:e4:64,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:49:e4:6a,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:49:e4:70,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:49:e4:76,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:49:e4:78,,,
Moxa Nport Device,NE+AC0-4100T+AF8-7699,,,00:90:e8:49:e4:7d,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3198,,,00:90:e8:49:e4:90,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3204,,,00:90:e8:49:e4:96,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3205,,,00:90:e8:49:e4:97,,,
Moxa Nport Device,NE+AC0-4100T+AF8-3212,,,00:90:e8:49:e4:9e,,,
Moxa Nport Device,MG+AC0-MB3280+AF8-6284,,,00:90:e8:49:e9:3d,,,
Moxa Nport Device,NP5110+AF8-6951,,,00:90:e8:49:f0:ab,,,
Moxa Nport Device,Pomarico5,,,00:90:e8:49:f1:cb,,,
Moxa Nport Device,Pomarico9,,,00:90:e8:49:f1:e2,,,
Moxa Nport Device,pomarico7,,,00:90:e8:49:f2:04,,,
Moxa Nport Device,NP5110+AF8-7992,,,00:90:e8:49:f4:bc,,,
Moxa Nport Device,NP5110+AF8-8096,,,00:90:e8:49:f5:24,,,
Moxa Nport Device,NP5110+AF8-8752,,,00:90:e8:49:f7:b4,,,
Moxa Nport Device,NP5130+AF8-9242,,,00:90:e8:49:fb:2f,,,
Moxa Nport Device,Detskaya,,,00:90:e8:49:ff:5e,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-1459,,,00:90:e8:4a:02:38,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-1489,,,00:90:e8:4a:02:56,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-1501,,,00:90:e8:4a:02:62,,,
Moxa Nport Device,hacker+AF8-of+AF8-libya,,,00:90:e8:4a:02:90,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-1548,,,00:90:e8:4a:02:91,,,
Moxa Nport Device,hacker+AF8-of+AF8-libya,,,00:90:e8:4a:02:92,,,
Moxa Nport Device,hacker+AF8-of+AF8-libya,,,00:90:e8:4a:02:a3,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-1580,,,00:90:e8:4a:02:b1,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-1583,,,00:90:e8:4a:02:b4,,,
Moxa Nport Device,MG+AC0-MB3270+AF8-1584,,,00:90:e8:4a:02:b5,,,
Moxa Nport Device,5232+AC0-N+AF8-253,,,00:90:e8:4a:0a:ea,,,
Moxa Nport Device,5232+AC0-N+AF8-289,,,00:90:e8:4a:0b:0e,,,
Moxa Nport Device,OnCell+AF8-G3111+AC0-HSPA+AF8-1557,,,00:90:e8:4a:0f:a1,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-3752,,,00:90:e8:4a:1b:0c,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-3755,,,00:90:e8:4a:1b:0f,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-3774,,,00:90:e8:4a:1b:22,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-3775,,,00:90:e8:4a:1b:23,,,
Moxa Nport Device,GSM+AF8-WiFi+AF8-AP,,,00:90:e8:4a:1b:2d,,,
Moxa Nport Device,OnCell+AF8-G3111+AF8-3789,,,00:90:e8:4a:1b:31,,,
Moxa Nport Device,MG+AC0-MB3180+AF8-8819,,,00:90:e8:4a:1d:82,,,
Moxa Nport Device,MG+AC0-MB3180+AF8-9537,,,00:90:e8:4a:20:50,,,
Moxa Nport Device,OnCell+AF8-G3151+AC0-HSPA+AF8-4194,,,00:90:e8:4a:20:ae,,,
Moxa Nport Device,OPR2K1,,,00:90:e8:4a:30:8d,,,
