Vendor,Product,Product Number,MAC,Software,Release Year?,Exclude
Moxa,NP5232,,00:90:e8:2d:95:b0,,,
Moxa,NP5232,,00:90:e8:2d:95:b3,,,
Moxa,NP5150,,00:90:e8:2d:a5:f0,,,
Moxa,NP5150,,00:90:e8:2d:a8:e4,,,
Moxa,MB3270,,00:90:e8:2d:ae:dd,,,
Moxa,NP6650,,00:90:e8:2d:b1:5c,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:2d:b3:ee,,,
Moxa,G3150,,00:90:e8:2d:bc:6c,,,
Moxa,G3150,,00:90:e8:2d:bc:6c,,,
Moxa,G3150,,00:90:e8:2d:bc:6c,,,
Moxa,G3150,,00:90:e8:2d:bc:6f,,,
Moxa,G3110,,00:90:e8:2d:c0:a1,,,
Moxa,G3110,,00:90:e8:2d:c0:ab,,,
Moxa,G3110,,00:90:e8:2d:c0:b7,,,
Moxa,G3110,,00:90:e8:2d:c0:c8,,,
Moxa,NP5410,,00:90:e8:2d:c6:7c,,,
Moxa,G3110,,00:90:e8:2d:cd:db,,,
Moxa,G3150,,00:90:e8:2d:cd:e6,,,
Moxa,G3150,,00:90:e8:2d:cd:f8,,,
Moxa,G3150,,00:90:e8:2d:cd:f8,,,
Moxa,G3111,,00:90:e8:2d:db:ec,,,
Moxa,NP6150,,00:90:e8:2d:e1:32,,,
Moxa,NP6150,,00:90:e8:2d:e1:90,,,
Moxa,NP6150,,00:90:e8:2d:e2:05,,,
Moxa,NP5110,,00:90:e8:2e:00:1f,,,
Moxa,NP5110,,00:90:e8:2e:03:d6,,,
Moxa,NP5110,,00:90:e8:2e:06:bb,,,
Moxa,G3110,,00:90:e8:2e:10:ea,,,
Moxa,NP5210,,00:90:e8:2e:12:2d,,,
Moxa,NP5210,,00:90:e8:2e:14:79,,,
Moxa,NP5232,,00:90:e8:2e:18:b4,,,
Moxa,NP5232,,00:90:e8:2e:18:b8,,,
Moxa,NP5232,,00:90:e8:2e:18:b9,,,
Moxa,NP5232,,00:90:e8:2e:18:be,,,
Moxa,NP5232,,00:90:e8:2e:18:c0,,,
Moxa,NP5232,,00:90:e8:2e:18:df,,,
Moxa,NP5232,,00:90:e8:2e:1b:e7,,,
Moxa,G3150,,00:90:e8:2e:45:6f,,,
Moxa,G3111,,00:90:e8:2e:49:d3,,,
Moxa,G3111,,00:90:e8:2e:49:d3,,,
Moxa,G3111,,00:90:e8:2e:49:d6,,,
Moxa,G3111,,00:90:e8:2e:49:eb,,,
Moxa,G3111,,00:90:e8:2e:49:ec,,,
Moxa,G3111,,00:90:e8:2e:49:ec,,,
Moxa,NP5110A,,00:90:e8:2e:4c:05,,,
Moxa,NP5130,,00:90:e8:2e:5c:f2,,,
Moxa,NP5110,,00:90:e8:2e:62:35,,,
Moxa,NP5110,,00:90:e8:2e:66:b7,,,
Moxa,NP5110,,00:90:e8:2e:6a:0e,,,
Moxa,G3110,,00:90:e8:2e:8f:64,,,
Moxa,G3110,,00:90:e8:2e:8f:7e,,,
Moxa,5104,,00:90:e8:2e:ba:ad,,,
Moxa,5104,,00:90:e8:2e:ba:ae,,,
Moxa,NP5110,,00:90:e8:2e:cb:62,,,
Moxa,NP5110,,00:90:e8:2e:ce:5a,,,
Moxa,NP5150,,00:90:e8:2e:dc:68,,,
Moxa,NP5110A,,00:90:e8:2e:e4:60,,,
Moxa,G3151,,00:90:e8:2e:eb:6d,,,
Moxa,G3151,,00:90:e8:2e:ec:b4,,,
Moxa,NP6450,,00:90:e8:2e:f8:ed,,,
Moxa,NP6450,,00:90:e8:2e:f9:2b,,,
Moxa,G3150,,00:90:e8:2e:fb:c8,,,
Moxa,NP5410,,00:90:e8:2f:13:a8,,,
Moxa,NP5410,,00:90:e8:2f:15:b7,,,
Moxa,NP5150,,00:90:e8:2f:29:7c,,,
Moxa,NP5150,,00:90:e8:2f:2b:1d,,,
Moxa,NP5150,,00:90:e8:2f:2d:12,,,
Moxa,NP6150,,00:90:e8:2f:30:34,,,
Moxa,NP5250A,,00:90:e8:2f:31:46,,,
Moxa,G3111,,00:90:e8:2f:31:df,,,
Moxa,G3111,,00:90:e8:2f:31:df,,,
Moxa,G3111,,00:90:e8:2f:31:e7,,,
Moxa,NP5232,,00:90:e8:2f:36:02,,,
Moxa,NE4110S,,00:90:e8:2f:46:cb,,,
Moxa,NE4110S,,00:90:e8:2f:46:d4,,,
Moxa,NP5110,,00:90:e8:2f:49:df,,,
Moxa,NP5110,,00:90:e8:2f:54:10,,,
Moxa,NE4100T,,00:90:e8:2f:60:ca,,,
Moxa,G3150,,00:90:e8:2f:76:a7,,,
Moxa,G3150,,00:90:e8:2f:76:a8,,,
Moxa,G3150,,00:90:e8:2f:76:a8,,,
Moxa,G3150,,00:90:e8:2f:76:a8,,,
Moxa,G3150,,00:90:e8:2f:76:a8,,,
Moxa,G3110,,00:90:e8:2f:a1:f2,,,
Moxa,G3110,,00:90:e8:2f:a1:fb,,,
Moxa,G3150,,00:90:e8:2f:ad:13,,,
Moxa,G3150,,00:90:e8:2f:ad:14,,,
Moxa,G3150,,00:90:e8:2f:ad:15,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:2f:b8:6c,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:2f:b8:79,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:2f:b8:94,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:2f:b8:96,,,
Moxa,NP5250A,,00:90:e8:2f:cc:7a,,,
Moxa,NE4120,,00:90:e8:2f:e5:6b,,,
Moxa,NE4120,,00:90:e8:2f:e5:70,,,
Moxa,G3150,,00:90:e8:2f:f5:be,,,
Moxa,G3150,,00:90:e8:2f:f5:f2,,,
Moxa,NP5210,,00:90:e8:30:1a:7f,,,
Moxa,NP5232,,00:90:e8:30:2e:24,,,
Moxa,NP5232,,00:90:e8:30:2e:d2,,,
Moxa,G3110,,00:90:e8:30:35:f5,,,
Moxa,G3110,,00:90:e8:30:36:09,,,
Moxa,G3110,,00:90:e8:30:36:0b,,,
Moxa,G3110,,00:90:e8:30:36:15,,,
Moxa,G3110,,00:90:e8:30:36:16,,,
Moxa,G3110,,00:90:e8:30:36:16,,,
Moxa,G3110,,00:90:e8:30:36:19,,,
Moxa,G3110,,00:90:e8:30:36:2b,,,
Moxa,G3110,,00:90:e8:30:36:2d,,,
Moxa,G3110,,00:90:e8:30:36:2d,,,
Moxa,G3110,,00:90:e8:30:36:2f,,,
Moxa,G3110,,00:90:e8:30:36:31,,,
Moxa,G3110,,00:90:e8:30:36:35,,,
Moxa,G3110,,00:90:e8:30:36:36,,,
Moxa,G3150,,00:90:e8:30:37:39,,,
Moxa,G3150,,00:90:e8:30:37:43,,,
Moxa,G3150,,00:90:e8:30:37:43,,,
Moxa,G3150,,00:90:e8:30:37:43,,,
Moxa,G3150,,00:90:e8:30:37:56,,,
Moxa,G3150,,00:90:e8:30:37:57,,,
Moxa,G3150,,00:90:e8:30:37:60,,,
Moxa,G3111,,00:90:e8:30:42:df,,,
Moxa,NP5232,,00:90:e8:30:59:14,,,
Moxa,NP5232,,00:90:e8:30:59:2d,,,
Moxa,NP5232,,00:90:e8:30:59:2e,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:30:6a:d1,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:30:6a:fc,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:30:6a:fe,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:30:6b:06,,,
Moxa,NP6150,,00:90:e8:30:74:22,,,
Moxa,NP6150,,00:90:e8:30:74:69,,,
Moxa,NP6150,,00:90:e8:30:74:85,,,
Moxa,NP6150,,00:90:e8:30:74:a3,,,
Moxa,MB3180,,00:90:e8:30:79:f9,,,
Moxa,NP5110,,00:90:e8:30:95:95,,,
Moxa,NP5110,,00:90:e8:30:96:60,,,
Moxa,G3151,,00:90:e8:30:a9:04,,,
Moxa,NP5232,,00:90:e8:30:c8:a5,,,
Moxa,G3150,,00:90:e8:30:ca:58,,,
Moxa,G3150,,00:90:e8:30:ca:5b,,,
Moxa,G3150,,00:90:e8:30:ca:66,,,
Moxa,G3150,,00:90:e8:30:ca:6e,,,
Moxa,G3150,,00:90:e8:30:ca:73,,,
Moxa,G3150,,00:90:e8:30:ca:7f,,,
Moxa,G3150,,00:90:e8:30:ca:93,,,
Moxa,NP5110,,00:90:e8:30:cb:2b,,,
Moxa,NP5110,,00:90:e8:30:cd:78,,,
Moxa,NP5232,,00:90:e8:30:d3:18,,,
Moxa,G3151,,00:90:e8:30:d5:f8,,,
Moxa,MB3270,,00:90:e8:30:e6:7e,,,
Moxa,MB3270,,00:90:e8:30:e6:ad,,,
Moxa,MB3270,,00:90:e8:30:e6:be,,,
Moxa,G3110,,00:90:e8:30:eb:c9,,,
Moxa,G3110,,00:90:e8:30:eb:f7,,,
Moxa,G3110,,00:90:e8:30:ec:06,,,
Moxa,G3110,,00:90:e8:30:ec:14,,,
Moxa,NP5210,,00:90:e8:31:00:51,,,
Moxa,NE4110S,,00:90:e8:31:13:d7,,,
Moxa,NE4110S,,00:90:e8:31:13:e7,,,
Moxa,NE4110S,,00:90:e8:31:13:f0,,,
Moxa,NP5230,,00:90:e8:31:18:9a,,,
Moxa,NP5110,,00:90:e8:31:1f:a0,,,
Moxa,NP5110,,00:90:e8:31:21:51,,,
Moxa,NP5110,,00:90:e8:31:22:ed,,,
Moxa,NP5110,,00:90:e8:31:23:0a,,,
Moxa,NP5110,,00:90:e8:31:23:19,,,
Moxa,NP5110,,00:90:e8:31:23:26,,,
Moxa,NP5110,,00:90:e8:31:23:d5,,,
Moxa,NP5110,,00:90:e8:31:23:ed,,,
Moxa,NP5110,,00:90:e8:31:24:1d,,,
Moxa,NP5110,,00:90:e8:31:24:1f,,,
Moxa,NP5110,,00:90:e8:31:26:ab,,,
Moxa,NP5110,,00:90:e8:31:27:15,,,
Moxa,NP5110,,00:90:e8:31:27:25,,,
Moxa,NP5210,,00:90:e8:31:29:c8,,,
Moxa,G3151,,00:90:e8:31:45:42,,,
Moxa,G3151,,00:90:e8:31:45:66,,,
Moxa,G3151,,00:90:e8:31:45:6c,,,
Moxa,G3151,,00:90:e8:31:45:7d,,,
Moxa,G3151,,00:90:e8:31:45:9f,,,
Moxa,G3151,,00:90:e8:31:45:9f,,,
Moxa,G3151,,00:90:e8:31:45:e7,,,
Moxa,G3111,,00:90:e8:31:46:2a,,,
Moxa,G3111,,00:90:e8:31:46:42,,,
Moxa,G3111,,00:90:e8:31:46:5d,,,
Moxa,G3111,,00:90:e8:31:46:90,,,
Moxa,G3111,,00:90:e8:31:46:90,,,
Moxa,G3111,,00:90:e8:31:46:ad,,,
Moxa,G3111,,00:90:e8:31:46:ad,,,
Moxa,G3111,,00:90:e8:31:46:c0,,,
Moxa,G3111,,00:90:e8:31:46:c0,,,
Moxa,NP5150,,00:90:e8:31:47:92,,,
Moxa,NP5630,,00:90:e8:31:48:f8,,,
Moxa,NP5250,,00:90:e8:31:4c:2f,,,
Moxa,MB3270,,00:90:e8:31:59:65,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:7c:27,,,
Moxa,NP5150,,00:90:e8:31:84:ed,,,
Moxa,NP5110,,00:90:e8:31:8a:5f,,,
Moxa,NP5110,,00:90:e8:31:8a:8d,,,
Moxa,NP5110,,00:90:e8:31:8d:3e,,,
Moxa,NP5230,,00:90:e8:31:9a:56,,,
Moxa,NP5230,,00:90:e8:31:9a:a5,,,
Moxa,NP5230,,00:90:e8:31:9a:d0,,,
Moxa,NP6650,,00:90:e8:31:9c:d2,,,
Moxa,NP5232,,00:90:e8:31:a3:cc,,,
Moxa,NP5110A,,00:90:e8:31:c3:c8,,,
Moxa,NP5110A,,00:90:e8:31:c4:fd,,,
Moxa,NP5110,,00:90:e8:31:cc:73,,,
Moxa,NP5110,,00:90:e8:31:cc:b8,,,
Moxa,NP5110,,00:90:e8:31:cc:d5,,,
Moxa,NP5110,,00:90:e8:31:d0:cc,,,
Moxa,G3110,,00:90:e8:31:d6:57,,,
Moxa,G3110,,00:90:e8:31:d6:57,,,
Moxa,G3110,,00:90:e8:31:d6:61,,,
Moxa,G3110,,00:90:e8:31:d6:6e,,,
Moxa,G3110,,00:90:e8:31:d6:a0,,,
Moxa,G3110,,00:90:e8:31:d6:a1,,,
Moxa,G3110,,00:90:e8:31:d6:ac,,,
Moxa,G3150,,00:90:e8:31:d8:5c,,,
Moxa,G3150,,00:90:e8:31:d8:5c,,,
Moxa,G3150,,00:90:e8:31:d8:5c,,,
Moxa,G3150,,00:90:e8:31:d8:5c,,,
Moxa,G3150,,00:90:e8:31:d8:5c,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:d9:3d,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:d9:6a,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:d9:d4,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:d9:d7,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:d9:ee,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:d9:f3,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:d9:f8,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:d9:fe,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:da:05,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:da:9e,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:31:da:ad,,,
Moxa,NE4100T,,00:90:e8:31:db:0c,,,
Moxa,NE4100T,,00:90:e8:31:db:0d,,,
Moxa,NP5130,,00:90:e8:31:f4:0e,,,
Moxa,NP5130,,00:90:e8:31:f6:3e,,,
Moxa,NP5130,,00:90:e8:31:f6:9e,,,
Moxa,NP5130,,00:90:e8:31:f7:09,,,
Moxa,NP5250A,,00:90:e8:31:f7:79,,,
Moxa,NP5250A,,00:90:e8:31:f7:7a,,,
Moxa,NP5250A,,00:90:e8:31:f7:b3,,,
Moxa,NP5250A,,00:90:e8:31:f7:de,,,
Moxa,NP5250A,,00:90:e8:31:f7:e7,,,
Moxa,NP5232,,00:90:e8:32:01:c3,,,
Moxa,NP5150,,00:90:e8:32:10:f7,,,
Moxa,NP5110,,00:90:e8:32:16:91,,,
Moxa,NP5110,,00:90:e8:32:16:99,,,
Moxa,NP5110,,00:90:e8:32:17:4f,,,
Moxa,NP5110,,00:90:e8:32:17:56,,,
Moxa,NP5110,,00:90:e8:32:17:5d,,,
Moxa,NP5110,,00:90:e8:32:1e:62,,,
Moxa,NP5110,,00:90:e8:32:1f:53,,,
Moxa,NP5110,,00:90:e8:32:1f:8e,,,
Moxa,NP5210,,00:90:e8:32:22:c8,,,
Moxa,NP5210,,00:90:e8:32:22:ce,,,
Moxa,NP5210,,00:90:e8:32:23:03,,,
Moxa,G3211,,00:90:e8:32:34:47,,,
Moxa,G3211,,00:90:e8:32:34:4c,,,
Moxa,G3150,,00:90:e8:32:37:49,,,
Moxa,NE4100T,,00:90:e8:32:3c:f0,,,
Moxa,NE4100T,,00:90:e8:32:3d:57,,,
Moxa,NP5210,,00:90:e8:32:40:c7,,,
Moxa,NP5210,,00:90:e8:32:40:fa,,,
Moxa,NP5210,,00:90:e8:32:41:7e,,,
Moxa,NP5210,,00:90:e8:32:41:a7,,,
Moxa,NP5210,,00:90:e8:32:41:ab,,,
Moxa,NP5210,,00:90:e8:32:41:ba,,,
Moxa,NP5210,,00:90:e8:32:41:d0,,,
Moxa,NP5210,,00:90:e8:32:41:d7,,,
Moxa,NE4110S,,00:90:e8:32:58:d3,,,
Moxa,MB3180,,00:90:e8:32:7f:17,,,
Moxa,MB3180,,00:90:e8:32:7f:38,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:04,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:16,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:1d,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:33,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:36,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:37,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:4b,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:52,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:53,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:32:89:54,,,
Moxa,NP6150,,00:90:e8:32:8f:ea,,,
Moxa,NP6150,,00:90:e8:32:8f:fd,,,
Moxa,NP5210,,00:90:e8:32:96:29,,,
Moxa,NP5150,,00:90:e8:32:9c:08,,,
Moxa,NP5150,,00:90:e8:32:9c:25,,,
Moxa,NP5110A,,00:90:e8:32:9f:8f,,,
Moxa,NP5110A,,00:90:e8:32:a0:aa,,,
Moxa,NP5110A,,00:90:e8:32:a0:b2,,,
Moxa,NP5110,,00:90:e8:32:aa:be,,,
Moxa,NP5110,,00:90:e8:32:ac:24,,,
Moxa,NE4100T,,00:90:e8:32:af:7b,,,
Moxa,NE4100T,,00:90:e8:32:af:f3,,,
Moxa,NE4100T,,00:90:e8:32:b1:71,,,
Moxa,NE4100T,,00:90:e8:32:b3:7f,,,
Moxa,NP5130,,00:90:e8:32:e7:08,,,
Moxa,NP5130,,00:90:e8:32:e8:6a,,,
Moxa,NP5130,,00:90:e8:32:e9:30,,,
Moxa,NP5130,,00:90:e8:32:ea:07,,,
Moxa,NP5610,,00:90:e8:32:f1:19,,,
Moxa,NP5610,,00:90:e8:32:f1:dd,,,
Moxa,G3111,,00:90:e8:32:f2:12,,,
Moxa,G3111,,00:90:e8:32:f2:12,,,
Moxa,G3111,,00:90:e8:32:f2:12,,,
Moxa,G3111,,00:90:e8:32:f2:76,,,
Moxa,G3111,,00:90:e8:32:f2:7b,,,
Moxa,G3111,,00:90:e8:32:f2:7b,,,
Moxa,NP5110,,00:90:e8:32:fe:b4,,,
Moxa,NP5110,,00:90:e8:32:fe:cb,,,
Moxa,NP5110,,00:90:e8:33:02:f6,,,
Moxa,NP5150,,00:90:e8:33:0f:6c,,,
Moxa,NP5150,,00:90:e8:33:0f:80,,,
Moxa,NP5150,,00:90:e8:33:12:e7,,,
Moxa,NP6650,,00:90:e8:33:16:01,,,
Moxa,5104,,00:90:e8:33:1b:42,,,
Moxa,MB3270,,00:90:e8:33:2e:d8,,,
Moxa,MB3270,,00:90:e8:33:2e:f0,,,
Moxa,MB3270,,00:90:e8:33:2e:f4,,,
Moxa,MB3270,,00:90:e8:33:2e:fd,,,
Moxa,MB3270,,00:90:e8:33:2f:1c,,,
Moxa,MB3270,,00:90:e8:33:2f:20,,,
Moxa,NE4110,,00:90:e8:33:49:16,,,
Moxa,NP5110,,00:90:e8:33:68:8a,,,
Moxa,NP5110,,00:90:e8:33:69:b7,,,
Moxa,NP6610,,00:90:e8:33:6c:39,,,
Moxa,NP5232,,00:90:e8:33:6e:19,,,
Moxa,NP5232,,00:90:e8:33:6e:3b,,,
Moxa,NP5232,,00:90:e8:33:6e:49,,,
Moxa,NP5232,,00:90:e8:33:6e:97,,,
Moxa,NP5232,,00:90:e8:33:6e:aa,,,
Moxa,NP5232,,00:90:e8:33:6e:ae,,,
Moxa,G3110,,00:90:e8:33:74:88,,,
Moxa,G3110,,00:90:e8:33:74:89,,,
Moxa,G3110,,00:90:e8:33:74:89,,,
Moxa,G3110,,00:90:e8:33:74:9c,,,
Moxa,G3110,,00:90:e8:33:74:a9,,,
Moxa,G3110,,00:90:e8:33:74:ad,,,
Moxa,G3110,,00:90:e8:33:74:ad,,,
Moxa,NP5450,,00:90:e8:33:74:f2,,,
Moxa,E2210,,00:90:e8:33:78:14,,,
Moxa,NE4120,,00:90:e8:33:79:52,,,
Moxa,G3150,,00:90:e8:33:85:32,,,
Moxa,G3111,,00:90:e8:33:9d:ea,,,
Moxa,G3111,,00:90:e8:33:9d:f5,,,
Moxa,G3110,,00:90:e8:33:a2:ae,,,
Moxa,G3110,,00:90:e8:33:a2:ae,,,
Moxa,G3110,,00:90:e8:33:a2:b9,,,
Moxa,G3110,,00:90:e8:33:a2:db,,,
Moxa,NP5110,,00:90:e8:33:a7:c3,,,
Moxa,NP5110,,00:90:e8:33:a8:22,,,
Moxa,NP5110,,00:90:e8:33:aa:b1,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:33:ba:61,,,
Moxa,NP5130,,00:90:e8:33:be:43,,,
Moxa,NP5130,,00:90:e8:33:bf:0d,,,
Moxa,NP5110,,00:90:e8:33:cd:42,,,
Moxa,NP5110,,00:90:e8:33:ce:06,,,
Moxa,NP5610,,00:90:e8:33:d9:ac,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:33:df:52,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:33:df:53,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:33:df:54,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:33:df:56,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:33:df:5e,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:33:df:69,,,
Moxa,NP5450,,00:90:e8:33:fd:71,,,
Moxa,NP5232,,00:90:e8:33:fe:7c,,,
Moxa,NP5130,,00:90:e8:34:03:52,,,
Moxa,NP5130,,00:90:e8:34:04:10,,,
Moxa,G3151,,00:90:e8:34:19:43,,,
Moxa,G3151,,00:90:e8:34:19:4e,,,
Moxa,NP5110,,00:90:e8:34:22:ca,,,
Moxa,NP5110,,00:90:e8:34:22:ef,,,
Moxa,NP5110,,00:90:e8:34:22:fa,,,
Moxa,NP5110,,00:90:e8:34:24:a9,,,
Moxa,NP5110,,00:90:e8:34:24:ad,,,
Moxa,NP5110,,00:90:e8:34:24:bc,,,
Moxa,NP5110,,00:90:e8:34:25:b5,,,
Moxa,NP5110,,00:90:e8:34:25:e5,,,
Moxa,NP5110,,00:90:e8:34:26:49,,,
Moxa,NP5110,,00:90:e8:34:26:86,,,
Moxa,NP5110,,00:90:e8:34:26:ca,,,
Moxa,NP5110,,00:90:e8:34:27:4d,,,
Moxa,NP5110,,00:90:e8:34:27:87,,,
Moxa,NP5110,,00:90:e8:34:27:9b,,,
Moxa,NP5110,,00:90:e8:34:27:ff,,,
Moxa,NP5110,,00:90:e8:34:28:2c,,,
Moxa,NP5110,,00:90:e8:34:28:77,,,
Moxa,NP5110,,00:90:e8:34:29:49,,,
Moxa,NP5110,,00:90:e8:34:29:70,,,
Moxa,5104,,00:90:e8:34:31:95,,,
Moxa,5104,,00:90:e8:34:31:95,,,
Moxa,NE4110S,,00:90:e8:34:43:7a,,,
Moxa,NE4110S,,00:90:e8:34:43:83,,,
Moxa,NE4110S,,00:90:e8:34:43:b3,,,
Moxa,NE4110S,,00:90:e8:34:43:b9,,,
Moxa,NE4110S,,00:90:e8:34:43:c7,,,
Moxa,NE4110S,,00:90:e8:34:44:34,,,
Moxa,NE4110S,,00:90:e8:34:44:52,,,
Moxa,NE4110S,,00:90:e8:34:44:65,,,
Moxa,NE4110S,,00:90:e8:34:44:98,,,
Moxa,NE4110S,,00:90:e8:34:44:b0,,,
Moxa,NE4110,,00:90:e8:34:44:b3,,,
Moxa,NE4110S,,00:90:e8:34:45:52,,,
Moxa,NE4110S,,00:90:e8:34:45:55,,,
Moxa,NE4110S,,00:90:e8:34:45:c6,,,
Moxa,NE4110S,,00:90:e8:34:45:e4,,,
Moxa,NE4110S,,00:90:e8:34:46:24,,,
Moxa,NE4110S,,00:90:e8:34:46:8e,,,
Moxa,NE4110S,,00:90:e8:34:46:91,,,
Moxa,NE4110S,,00:90:e8:34:46:cd,,,
Moxa,G3110,,00:90:e8:34:48:67,,,
Moxa,G3110,,00:90:e8:34:48:68,,,
Moxa,G3110,,00:90:e8:34:48:76,,,
Moxa,NP5232,,00:90:e8:34:4d:eb,,,
Moxa,NP5232,,00:90:e8:34:4d:fb,,,
Moxa,NP6450,,00:90:e8:34:4f:0e,,,
Moxa,NP6450,,00:90:e8:34:4f:43,,,
Moxa,NP6150,,00:90:e8:34:51:be,,,
Moxa,G3150,,00:90:e8:34:52:21,,,
Moxa,NP5410,,00:90:e8:34:5d:df,,,
Moxa,NP5150,,00:90:e8:34:81:44,,,
Moxa,NP5150,,00:90:e8:34:81:6f,,,
Moxa,NP5150,,00:90:e8:34:81:6f,,,
Moxa,NP5150,,00:90:e8:34:81:6f,,,
Moxa,NP5150,,00:90:e8:34:83:6b,,,
Moxa,NP5150,,00:90:e8:34:83:f3,,,
Moxa,NP5610,,00:90:e8:34:8b:b1,,,
Moxa,G3110,,00:90:e8:34:8c:ff,,,
Moxa,G3110,,00:90:e8:34:8c:ff,,,
Moxa,G3110,,00:90:e8:34:8d:06,,,
Moxa,G3110,,00:90:e8:34:8d:07,,,
Moxa,G3110,,00:90:e8:34:8d:0e,,,
Moxa,G3110,,00:90:e8:34:8d:0e,,,
Moxa,G3110,,00:90:e8:34:8d:17,,,
Moxa,G3110,,00:90:e8:34:8d:1a,,,
Moxa,G3110,,00:90:e8:34:8d:1f,,,
Moxa,G3110,,00:90:e8:34:8d:23,,,
Moxa,G3110,,00:90:e8:34:8d:27,,,
Moxa,NP5430,,00:90:e8:34:95:d2,,,
Moxa,NP5110,,00:90:e8:34:98:90,,,
Moxa,NP5110,,00:90:e8:34:98:fc,,,
Moxa,NP5110,,00:90:e8:34:99:24,,,
Moxa,NP5110,,00:90:e8:34:99:87,,,
Moxa,NP5110,,00:90:e8:34:99:93,,,
Moxa,NP5110,,00:90:e8:34:9a:0e,,,
Moxa,NP5110,,00:90:e8:34:9a:0e,,,
Moxa,NP5110,,00:90:e8:34:9a:12,,,
Moxa,NP5110,,00:90:e8:34:9a:15,,,
Moxa,NP5110,,00:90:e8:34:9a:1a,,,
Moxa,NP5110,,00:90:e8:34:9a:90,,,
Moxa,NP5110,,00:90:e8:34:9a:b8,,,
Moxa,NP5110,,00:90:e8:34:9b:50,,,
Moxa,NP5110,,00:90:e8:34:9b:b9,,,
Moxa,NP5110,,00:90:e8:34:9b:fb,,,
Moxa,NP5110,,00:90:e8:34:9c:0c,,,
Moxa,NP5110,,00:90:e8:34:9c:22,,,
Moxa,NP5110,,00:90:e8:34:9c:4e,,,
Moxa,NP5110,,00:90:e8:34:9c:d8,,,
Moxa,NP5110,,00:90:e8:34:9c:f0,,,
Moxa,NP5110,,00:90:e8:34:9d:22,,,
Moxa,NP5110,,00:90:e8:34:9d:8c,,,
Moxa,NP5110,,00:90:e8:34:9d:ac,,,
Moxa,NP5110,,00:90:e8:34:9d:b9,,,
Moxa,NP5110,,00:90:e8:34:9d:c3,,,
Moxa,NP5110,,00:90:e8:34:9e:02,,,
Moxa,NP5110,,00:90:e8:34:9e:0b,,,
Moxa,NP5110,,00:90:e8:34:9e:53,,,
Moxa,NP5110,,00:90:e8:34:9e:b9,,,
Moxa,NP5110,,00:90:e8:34:9e:c2,,,
Moxa,NP5110,,00:90:e8:34:9e:c4,,,
Moxa,NP5110,,00:90:e8:34:9f:8b,,,
Moxa,NP5110,,00:90:e8:34:9f:8d,,,
Moxa,NP5110,,00:90:e8:34:9f:90,,,
Moxa,NP5110,,00:90:e8:34:9f:ac,,,
Moxa,NP5110,,00:90:e8:34:9f:ae,,,
Moxa,NP5110,,00:90:e8:34:a0:2a,,,
Moxa,G3151,,00:90:e8:34:ac:1c,,,
Moxa,G3151,,00:90:e8:34:ac:27,,,
Moxa,NP5210,,00:90:e8:34:b4:f5,,,
Moxa,G3110,,00:90:e8:34:b6:df,,,
Moxa,5104,,00:90:e8:34:b7:2e,,,
Moxa,5104,,00:90:e8:34:b7:33,,,
Moxa,NP5130,,00:90:e8:34:bc:a3,,,
